web_scraper_order,web_scraper_start_url,container_links,type habits,prix,adresse,image_lien
"1771856994-282","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/manchons-de-compression-5234946","Manchons de compression","2 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5234946_uploaded_image1_1742143585.jpg"
"1771856998-283","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-5237808","T-shirt 100℅ cotton","4 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5276220_uploaded_image1_1744317076.jpg"
"1771857003-284","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5238971","Ensembles Jalabas Homme","9 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5776991_uploaded_image1_1771261720.jpg"
"1771857006-285","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-cargo-5245109","Pantalon cargo","8 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5758901_uploaded_image1_1770244788.jpg"
"1771857010-286","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/djialabe-5246077","Djialabé","15 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_5246077_uploaded_image1_1742693298.jpg"
"1771857013-287","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-costume-5246483","Ensemble costume","55 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5246483_uploaded_image1_1742728129.jpg"
"1771857017-288","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-5248283","T-shirt","2 000 CFA","Diourbel, Sénégal","https://images.coinafrique.com/thumb_5248289_uploaded_image1_1742818871.jpg"
"1771857021-289","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-5248289","T-shirt","2 000 CFA","Diourbel, Sénégal","https://images.coinafrique.com/thumb_5248289_uploaded_image1_1742818871.jpg"
"1771857024-290","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-homme-5206275","Pantalon  homme","7 500 CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_5206275_uploaded_image1_1740684650.jpg"
"1771857027-291","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/jalaba-homme-en-coton-5252041","Jalaba homme en coton","15 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5252041_uploaded_image1_1743008069.jpg"
"1771857030-292","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/jalaba-homme-5252052","Jalaba homme","15 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5252052_uploaded_image1_1743008264.jpg"
"1771857033-293","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/sous-vetements-5252668","Sous vetement cotton 100℅ douzaine","12 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5276271_uploaded_image1_1744319968.jpg"
"1771857036-294","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-unique-5252675","T-shirts unique","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5252675_uploaded_image1_1743039854.jpg"
"1771857040-295","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-5210987","Chemise homme","27 000 CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_5210987_uploaded_image1_1740960866.jpg"
"1771857043-296","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/dialabe-pour-homme-5208678","Dialabé pour homme anfna","7 500 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5226125_uploaded_image1_1741685568.jpg"
"1771857046-297","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-vetements-homme-5255096","Ensemble caleçons + débardeurs  homme","6 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3650018_uploaded_image1_1649757791.jpg"
"1771857049-298","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/dialab-coton-ensemble-taille-56-58-60-62-5214576","Dialab coton ensemble taille 56 58 60 62","10 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5214576_uploaded_image1_1741111442.jpg"
"1771857052-299","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/dialab-taille-56-58-60-62-5214570","Dialab taille 56 58 60 62","10 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5214570_uploaded_image1_1741111198.jpg"
"1771857055-300","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/dialab-pour-homme-5214586","Dialab pour homme","10 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5214586_uploaded_image1_1741111877.jpg"
"1771857059-301","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/dialab-blanc-5214602","Dialab blanc","7 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5214602_uploaded_image1_1741112218.jpg"
"1771857063-302","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/vetement-homme-5261960","Vetement homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4919075_uploaded_image1_1725059650.jpg"
"1771857066-303","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5264516","Ensemble homme","17 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_5264516_uploaded_image1_1743722045.jpg"
"1771857070-304","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-unique-5267727","T-shirt unique en coton","3 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5658191_uploaded_image1_1764973421.jpg"
"1771857073-305","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/dialabe-pour-homme-anfna-5226125","Dialabé pour homme anfna","7 500 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5226125_uploaded_image1_1741685568.jpg"
"1771857076-306","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-tcp-5271254","T-shirts TCP","7 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_5271254_uploaded_image1_1744089163.jpg"
"1771857079-307","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/boxers-5272210","Boxers","1 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5272210_uploaded_image1_1744125601.jpg"
"1771857083-308","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-homme-5272402","Pantalon  homme","10 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5272402_uploaded_image1_1744132936.jpg"
"1771857087-309","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5273496","Sous vêtement homme","6 500 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4036356_uploaded_image1_1672943814.jpg"
"1771857091-310","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-nike-tech-5274649","Ensemble nike tech","30 000 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_5588318_uploaded_image1_1761262014.jpg"
"1771857094-311","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/boubou-5275497","Boubou","110 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5275497_uploaded_image1_1744293030.jpg"
"1771857097-312","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/vetmemt-traditionel-homme-5232019","Vetmemt traditionel homme","20 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5232019_uploaded_image1_1741958189.jpg"
"1771857101-313","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/dialaba-5233345","Dialaba","25 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5340703_uploaded_image1_1747926660.jpg"
"1771857105-314","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-jeans-5278626","Pantalon jeans","30 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5278626_uploaded_image1_1744464626.jpg"
"1771857109-315","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-5235214","Lacoste  homme","7 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5235214_uploaded_image1_1742160264.jpg"
"1771857112-316","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5282400","Vetement homme","15 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4601964_uploaded_image1_1708395686.jpg"
"1771857145-317","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/bazin-riche-3-pieces-5290090","Bazin Riche 3 Pièces","70 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_5290090_uploaded_image2_1745148278.jpeg"
"1771857148-318","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/pulls-5291801","Pulls","8 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5291801_uploaded_image1_1745269197.jpg"
"1771857152-319","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/sous-vetement-coton-5256503","Sous vetement coton","1 500 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5256503_uploaded_image1_1743271904.jpg"
"1771857155-320","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/vetements-pour-homme-5263573","Vetement homme","5 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5127469_uploaded_image1_1736445621.jpg"
"1771857158-321","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-5276085","Pantalon Kaki homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5525299_uploaded_image1_1757874845.jpg"
"1771857161-322","https://sn.coinafrique.com/categorie/vetements-homme?page=7","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5276110","Ensemble homme","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5713973_uploaded_image1_1768048230.jpg"
"1771857173-323","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-5276090","Lacoste homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5422133_uploaded_image1_1752479744.jpg"
"1771857177-324","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-homme-5276113","Pantalon Kaki homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5525299_uploaded_image1_1757874845.jpg"
"1771857180-325","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://sn.coinafrique.com/annonce/vetements-homme/abaya-doubai-5297151","Abaya doubai","25 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5297151_uploaded_image1_1745530268.jpg"
"1771857184-326","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-100-cotton-5276220","T-shirt 100℅ cotton","4 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5276220_uploaded_image1_1744317076.jpg"
"1771857220-327","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-5277891","Lacoste homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5422133_uploaded_image1_1752479744.jpg"
"1771857223-328","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-coton-5277904","Lacoste homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5422133_uploaded_image1_1752479744.jpg"
"1771857231-329","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-5277908","","","",""
"1771857233-330","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-5277897","","","",""
"1771857237-331","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5322231","","","",""
"1771857239-332","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5322236","","","",""
"1771857242-333","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-grand-boubou-3-pieces-5323007","Ensemble grand boubou 3 pièces","30 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_5323007_uploaded_image1_1747004223.jpg"
"1771857246-334","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-3-pieces-5323878","Ensemble 3 pièces","30 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_5323878_uploaded_image1_1747055928.jpg"
"1771857250-335","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-jean-homme-5325030","Pantalon Jean  homme","20 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5325030_uploaded_image1_1747102473.jpg"
"1771857253-336","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://sn.coinafrique.com/annonce/vetements-homme/culotte-cuissar-5280464","Culotte cuissar","3 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5280464_uploaded_image1_1744591038.jpg"
"1771857256-337","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5280460","Ensemble homme","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5640578_uploaded_image1_1764085646.jpg"
"1771857259-338","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://sn.coinafrique.com/annonce/vetements-homme/shorts-5280463","Shorts coton","8 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5374534_uploaded_image1_1749919474.jpg"
"1771857262-339","https://sn.coinafrique.com/categorie/vetements-homme?page=6","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-5283137","Pantalon Kaki homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5525299_uploaded_image1_1757874845.jpg"
