web_scraper_order,web_scraper_start_url,container_links,type habits,prix,adresse,image_lien
1771863747-279,https://sn.coinafrique.com/categorie/vetements-enfants?page=7,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-3536216,Ensemble enfant,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3638107_uploaded_image1_1649106005.jpg
1771863750-280,https://sn.coinafrique.com/categorie/vetements-enfants?page=7,https://sn.coinafrique.com/annonce/vetements-enfants/blouson-enfant-3538747,Blousons enfants,15 000 CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5662807_uploaded_image1_1765242466.jpg
1771863754-281,https://sn.coinafrique.com/categorie/vetements-enfants?page=7,https://sn.coinafrique.com/annonce/vetements-enfants/robe-bebe-crochet-3546633,,,,
1771863756-282,https://sn.coinafrique.com/categorie/vetements-enfants?page=7,https://sn.coinafrique.com/annonce/vetements-enfants/pull-bebe-3546662,,,,
1771863759-283,https://sn.coinafrique.com/categorie/vetements-enfants?page=7,https://sn.coinafrique.com/annonce/vetements-enfants/manteau-fille-3546701,Manteau fille,10 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3546701_uploaded_image1_1643659342.jpg
1771863794-284,https://sn.coinafrique.com/categorie/vetements-enfants?page=7,https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-3549957,,,,
1771863799-285,https://sn.coinafrique.com/categorie/vetements-enfants?page=7,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-bebe-3550411,Ensemble enfant coton 100%,12 000 CFA,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_2736363_uploaded_image1_1604448852.jpg
1771863802-286,https://sn.coinafrique.com/categorie/vetements-enfants?page=7,https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-3550501,Vetement enfant,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5312820_uploaded_image1_1746452801.jpg
1771863805-287,https://sn.coinafrique.com/categorie/vetements-enfants?page=7,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-3-6-mois-3550527,,,,
1771863808-288,https://sn.coinafrique.com/categorie/vetements-enfants?page=7,https://sn.coinafrique.com/annonce/vetements-enfants/sous-vetements-enfant-3552570,Sous vetement enfant,1 000 CFA,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_5256504_uploaded_image1_1743272005.jpg
1771863811-289,https://sn.coinafrique.com/categorie/vetements-enfants?page=7,https://sn.coinafrique.com/annonce/vetements-enfants/abaya-3560017,Abaya,15 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3560017_uploaded_image1_1644370671.jpg
1771863814-290,https://sn.coinafrique.com/categorie/vetements-enfants?page=7,https://sn.coinafrique.com/annonce/vetements-enfants/maillot-football-enfants-senegal-3566348,Maillot football enfants - Sénégal,8 000 CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3566348_uploaded_image3_1644775694.jpeg
1771863817-291,https://sn.coinafrique.com/categorie/vetements-enfants?page=7,https://sn.coinafrique.com/annonce/vetements-enfants/vetement-bebe-3568689,,,,
1771863852-292,https://sn.coinafrique.com/categorie/vetements-enfants?page=7,https://sn.coinafrique.com/annonce/vetements-enfants/maillot-enfant-3585164,Maillots enfants,10 000 CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_5246062_uploaded_image1_1742692008.jpg
1771863855-293,https://sn.coinafrique.com/categorie/vetements-enfants?page=7,https://sn.coinafrique.com/annonce/vetements-enfants/vetement-bebe-3588178,,,,
1771863858-294,https://sn.coinafrique.com/categorie/vetements-enfants?page=7,https://sn.coinafrique.com/annonce/vetements-enfants/vetement-bebe-3588188,,,,
1771863860-295,https://sn.coinafrique.com/categorie/vetements-enfants?page=7,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-veste-enfant-3594235,Ensemble veste garçon 5 pièces,28 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5010327_uploaded_image1_1729813849.jpg
1771863865-296,https://sn.coinafrique.com/categorie/vetements-enfants?page=7,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-3599090,,,,
1771863869-297,https://sn.coinafrique.com/categorie/vetements-enfants?page=7,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-3600527,Vetements enfants,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg
1771863874-298,https://sn.coinafrique.com/categorie/vetements-enfants?page=7,https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-3600535,Vetements enfants,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg
1771863876-299,https://sn.coinafrique.com/categorie/vetements-enfants?page=7,https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-3600538,Vetements enfants,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg
1771863879-300,https://sn.coinafrique.com/categorie/vetements-enfants?page=7,https://sn.coinafrique.com/annonce/vetements-enfants/habits-enfants-3601827,Habits enfants,8 000 CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3601827_uploaded_image1_1646873978.jpg
1771863881-301,https://sn.coinafrique.com/categorie/vetements-enfants?page=7,https://sn.coinafrique.com/annonce/vetements-enfants/peignoir-personnalise-enfant-3563684,Peignoir personnalisé enfant,12 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3563684_uploaded_image1_1644584292.jpg
1771863884-302,https://sn.coinafrique.com/categorie/vetements-enfants?page=7,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-3604777,Vêtements enfants,3 000 CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4686588_uploaded_image1_1712843043.jpg
1771863886-303,https://sn.coinafrique.com/categorie/vetements-enfants?page=7,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-3606160,,,,
1771863914-304,https://sn.coinafrique.com/categorie/vetements-enfants?page=7,https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-3608114,,,,
1771863916-305,https://sn.coinafrique.com/categorie/vetements-enfants?page=7,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-3613858,,,,
1771863919-306,https://sn.coinafrique.com/categorie/vetements-enfants?page=7,https://sn.coinafrique.com/annonce/vetements-enfants/maillots-de-football-enfant-3616215,,,,
1771863921-307,https://sn.coinafrique.com/categorie/vetements-enfants?page=7,https://sn.coinafrique.com/annonce/vetements-enfants/calecons-homme-3620389,,,,
1771863929-308,https://sn.coinafrique.com/categorie/vetements-enfants?page=7,https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfants-3625258,Robes enfants,Prix sur demande,"Saint Louis, Sénégal",https://images.coinafrique.com/thumb_3625258_uploaded_image3_1648390340.jpeg
1771863931-309,https://sn.coinafrique.com/categorie/vetements-enfants?page=7,https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-3628406,Robe enfant,Prix sur demande,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_5336896_uploaded_image1_1747744426.jpg
1771863933-310,https://sn.coinafrique.com/categorie/vetements-enfants?page=7,https://sn.coinafrique.com/annonce/vetements-enfants/maillots-senegal-enfants-3633429,Maillots enfants sénégal,10 000 CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5054255_uploaded_image2_1732155894.jpeg
1771863936-311,https://sn.coinafrique.com/categorie/vetements-enfants?page=7,https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-3600844,Vetements enfants,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg
1771863938-312,https://sn.coinafrique.com/categorie/vetements-enfants?page=7,https://sn.coinafrique.com/annonce/vetements-enfants/maillot-senegal-enfants-3637250,Maillot Sénégal enfants,10 000 CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3637250_uploaded_image1_1649076487.jpg
1771863941-313,https://sn.coinafrique.com/categorie/vetements-enfants?page=7,https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-3637675,Robes enfant,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4223428_uploaded_image1_1684582026.jpg
1771863947-314,https://sn.coinafrique.com/categorie/vetements-enfants?page=7,https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-3637687,Robes enfant,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4223428_uploaded_image1_1684582026.jpg
1771863954-315,https://sn.coinafrique.com/categorie/vetements-enfants?page=6,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-3638104,Ensemble enfant,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3638107_uploaded_image1_1649106005.jpg
1771863957-316,https://sn.coinafrique.com/categorie/vetements-enfants?page=6,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-3638107,Ensemble enfant,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3638107_uploaded_image1_1649106005.jpg
1771863959-317,https://sn.coinafrique.com/categorie/vetements-enfants?page=6,https://sn.coinafrique.com/annonce/vetements-enfants/combinaison-enfant-3638113,Combinaison enfant,4 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3638113_uploaded_image1_1649106100.jpg
1771863961-318,https://sn.coinafrique.com/categorie/vetements-enfants?page=6,https://sn.coinafrique.com/annonce/vetements-enfants/boubou-enfant-3-pieces-3638243,Boubou enfant 3 pièces,15 000 CFA,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3643960_uploaded_image1_1649372669.jpg
1771863964-319,https://sn.coinafrique.com/categorie/vetements-enfants?page=6,https://sn.coinafrique.com/annonce/vetements-enfants/vetement-friperie-enfant-3638582,,,,
1771863966-320,https://sn.coinafrique.com/categorie/vetements-enfants?page=6,https://sn.coinafrique.com/annonce/vetements-enfants/slips-fille-3643614,Slips fille,5 500 CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3643614_uploaded_image1_1649354564.jpg
1771863969-321,https://sn.coinafrique.com/categorie/vetements-enfants?page=6,https://sn.coinafrique.com/annonce/vetements-enfants/maillots-enfant-3643824,Maillots enfant,5 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3646687_uploaded_image1_1649538934.jpg
1771863975-322,https://sn.coinafrique.com/categorie/vetements-enfants?page=6,https://sn.coinafrique.com/annonce/vetements-enfants/boubou-enfant-3-pieces-3643960,Boubou enfant 3 pièces,15 000 CFA,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3643960_uploaded_image1_1649372669.jpg
1771863977-323,https://sn.coinafrique.com/categorie/vetements-enfants?page=6,https://sn.coinafrique.com/annonce/vetements-enfants/boubou-fille-3643965,Boubou fille,12 000 CFA,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3651237_uploaded_image1_1649808047.jpg
1771863980-324,https://sn.coinafrique.com/categorie/vetements-enfants?page=6,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-3607932,Ensemble blouson bébé et enfant,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5695010_uploaded_image1_1767029706.jpg
1771863982-325,https://sn.coinafrique.com/categorie/vetements-enfants?page=6,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-3607921,Ensemble blouson bébé et enfant,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5695010_uploaded_image1_1767029706.jpg
1771864014-326,https://sn.coinafrique.com/categorie/vetements-enfants?page=6,https://sn.coinafrique.com/annonce/vetements-enfants/maillots-enfant-3646687,,,,
1771864016-327,https://sn.coinafrique.com/categorie/vetements-enfants?page=6,https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-3648076,Robe enfant,7 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5364583_uploaded_image1_1749330317.jpg
1771864019-328,https://sn.coinafrique.com/categorie/vetements-enfants?page=6,https://sn.coinafrique.com/annonce/vetements-enfants/boubous-enfants-en-bazin-3649632,,,,
1771864021-329,https://sn.coinafrique.com/categorie/vetements-enfants?page=6,https://sn.coinafrique.com/annonce/vetements-enfants/boubou-fille-3651237,Boubou fille,12 000 CFA,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3651237_uploaded_image1_1649808047.jpg
1771864024-330,https://sn.coinafrique.com/categorie/vetements-enfants?page=6,https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-0-a-3ans-3651240,,,,
1771864028-331,https://sn.coinafrique.com/categorie/vetements-enfants?page=6,https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-3654413,Robe enfant,Prix sur demande,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_5336896_uploaded_image1_1747744426.jpg
1771864031-332,https://sn.coinafrique.com/categorie/vetements-enfants?page=6,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-3-pieces-enfant-3654415,Ensemble 3 pièces enfant,15 000 CFA,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3654415_uploaded_image1_1649975242.jpg
1771864034-333,https://sn.coinafrique.com/categorie/vetements-enfants?page=6,https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-3654419,Robe enfant,Prix sur demande,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_5336896_uploaded_image1_1747744426.jpg
1771864036-334,https://sn.coinafrique.com/categorie/vetements-enfants?page=6,https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-3658083,Robes enfants,15 000 CFA,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3758410_uploaded_image1_1656180793.jpg
1771864039-335,https://sn.coinafrique.com/categorie/vetements-enfants?page=6,https://sn.coinafrique.com/annonce/vetements-enfants/robe-fille-3659452,Robe fille,12 000 CFA,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3659452_uploaded_image1_1650315963.jpg
1771864041-336,https://sn.coinafrique.com/categorie/vetements-enfants?page=6,https://sn.coinafrique.com/annonce/vetements-enfants/jeans-enfant-3622513,Pantalon pour enfants,2 500 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4405127_uploaded_image1_1696582094.jpg
1771864044-337,https://sn.coinafrique.com/categorie/vetements-enfants?page=6,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-3622512,Ensemble blouson bébé et enfant,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5695010_uploaded_image1_1767029706.jpg
1771864047-338,https://sn.coinafrique.com/categorie/vetements-enfants?page=6,https://sn.coinafrique.com/annonce/vetements-enfants/habits-enfant-3622516,Habits enfants,3 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3785558_uploaded_image1_1657883008.jpg
1771864050-339,https://sn.coinafrique.com/categorie/vetements-enfants?page=6,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-3622517,Ensemble blouson bébé et enfant,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5695010_uploaded_image1_1767029706.jpg
1771864053-340,https://sn.coinafrique.com/categorie/vetements-enfants?page=6,https://sn.coinafrique.com/annonce/vetements-enfants/bas-collant-bebe-3659847,,,,
1771864056-341,https://sn.coinafrique.com/categorie/vetements-enfants?page=6,https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfant-3659985,Robes enfant,5 000 CFA,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3659985_uploaded_image2_1650360548.jpeg
1771864059-342,https://sn.coinafrique.com/categorie/vetements-enfants?page=6,https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-3661021,Robes enfants,15 000 CFA,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3758410_uploaded_image1_1656180793.jpg
1771864062-343,https://sn.coinafrique.com/categorie/vetements-enfants?page=6,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-short-enfant-3661238,Ensemble short enfant,8 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5364545_uploaded_image1_1749327684.jpg
1771864291-344,https://sn.coinafrique.com/categorie/vetements-enfants?page=6,https://sn.coinafrique.com/annonce/vetements-enfants/djellaba-enfant-3663604,Djellaba enfant,15 000 CFA,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_3663604_uploaded_image1_1650545798.jpg
1771864294-345,https://sn.coinafrique.com/categorie/vetements-enfants?page=6,https://sn.coinafrique.com/annonce/vetements-enfants/grenouillere-bebe-3663943,,,,
1771864296-346,https://sn.coinafrique.com/categorie/vetements-enfants?page=6,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-3663950,,,,
1771864300-347,https://sn.coinafrique.com/categorie/vetements-enfants?page=6,https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-princesse-3664445,Robe enfant,15 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4430601_uploaded_image1_1698283193.jpg
