web_scraper_order,web_scraper_start_url,container_links,type chaussure,prix,adresse,image_lien
1771789824-587,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-samba-5758571,Baskets Adidas Samba,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5758571_uploaded_image1_1770232010.jpg
1771789832-588,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/sneakers-navy-flex-5759795,Sneakers navy flex,30 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5759795_uploaded_image1_1770295782.jpg
1771789838-589,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5760425,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771789845-590,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/jordan-4-authentiques-originales-5760593,Jordan 4 authentiques originales,40 000 CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5760593_uploaded_image1_1770325855.jpg
1771789851-591,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5760609,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771789858-592,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5760749,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771789864-593,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5760772,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771789872-594,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/sandales-orthopedique-5762297,Sandales orthopédique,15 000 CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5762297_uploaded_image1_1770399973.jpg
1771789904-595,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5769513,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771789912-596,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5769521,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771789919-597,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5769535,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771789925-598,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5769545,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771789932-599,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5769564,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771789938-600,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/babouches-en-cuir-5770309,Babouches en cuir,14 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5770309_uploaded_image1_1770844995.jpg
1771789950-601,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/sandales-en-cuir-5770322,Chaussures Hermès,140 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773512_uploaded_image1_1771005158.jpg
1771789955-602,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hermes-5773512,Chaussures Hermès,140 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773512_uploaded_image1_1771005158.jpg
1771789989-603,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5774677,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771789999-604,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/sneaker-5777043,Sneaker,30 000 CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_5777043_uploaded_image1_1771263740.jpg
1771790005-605,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-en-cuir-5777594,Chaussures homme en cuir,1 300 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5777594_uploaded_image1_1771289196.jpg
1771790760-606,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/crocs-homme-5782011,Crocs homme,12 000 CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_5782015_uploaded_image1_1771503221.jpg
1771790798-607,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-prada-5774787,Chaussures  homme,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5771400_uploaded_image1_1770900243.jpg
1771790805-608,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5784030,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771790813-609,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5749905,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771790817-610,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/vetements-homme-5786720,Chaussures homme,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3846147_uploaded_image1_1661428470.jpg
1771790822-611,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771379,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771790827-612,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771368,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771790831-613,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771394,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771790840-614,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771387,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771790844-615,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771400,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771790848-616,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771406,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771790856-617,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771415,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771790860-618,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/nike-p6000-5771410,Nike P6000,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5771410_uploaded_image1_1770900442.jpg
1771790864-619,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771468,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771790869-620,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771479,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771790874-621,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771489,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771790879-622,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771496,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771790883-623,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771511,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771790887-624,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771502,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
